;"Abrantes";"Beja";"Braganca";"Castelo Branco";"Coimbra";"Elvas";"Evora";"Faro";"Fratel (estacao submersa)";"Funchal";"Junqueira";"Juromenha (estacao submersa)";"Lisboa";"Meimoa";"Penhas Douradas";"Pocinho (estacao submersa)";"Ponta Delgada";"Portalegre";"Porto";"Sines"
"11/07/2023 05:00";32.9;22.7;37.0;109.0;68.4;85.8;41.1;28.1;10.3;40.7;92.8;30.0;62.8;;141.0;22.4;85.8;98.8;135.0;41.4
"11/07/2023 06:00";33.3;22.5;38.0;110.0;68.3;86.4;41.2;28.5;10.3;40.6;90.5;30.1;62.8;;140.0;22.4;85.0;97.7;134.0;41.3
"11/07/2023 07:00";33.7;22.2;38.9;109.0;68.6;85.9;41.3;28.2;10.3;41.4;85.9;30.1;62.4;;140.0;22.2;85.1;99.5;134.0;40.9
"11/07/2023 08:00";33.6;21.9;38.8;110.0;69.2;86.9;41.1;27.7;10.3;40.7;84.3;30.2;62.2;;140.0;22.3;84.6;101.0;131.0;41.7
"11/07/2023 09:00";34.0;22.1;36.3;109.0;68.9;86.3;40.6;27.6;10.4;40.6;83.8;30.1;62.6;;140.0;22.2;84.5;101.0;131.0;41.1
"11/07/2023 10:00";33.9;22.2;33.5;108.0;69.5;86.9;40.6;27.4;10.3;41.2;82.7;30.0;62.2;95.1;142.0;22.2;84.7;99.5;130.0;41.1
"11/07/2023 11:00";34.0;22.4;31.9;106.0;68.8;85.7;41.4;27.4;10.3;40.2;82.1;30.1;62.5;91.4;144.0;22.2;83.7;98.6;129.0;41.3
"11/07/2023 12:00";33.6;21.7;30.3;104.0;67.9;85.1;41.2;26.8;10.4;40.2;79.7;30.2;62.6;91.6;144.0;21.9;82.7;97.3;130.0;40.7
"11/07/2023 13:00";32.9;21.9;30.6;105.0;68.4;85.1;40.9;27.5;10.3;40.3;76.0;30.1;62.7;88.5;142.0;21.9;84.4;97.7;129.0;40.9
"11/07/2023 14:00";32.6;21.8;30.4;106.0;67.1;84.6;41.1;27.6;10.3;40.1;75.1;30.1;63.1;86.7;143.0;22.1;86.1;97.2;129.0;41.1
"11/07/2023 15:00";32.9;21.4;32.1;106.0;67.6;84.9;41.0;27.1;10.3;40.9;74.4;30.1;62.4;85.5;141.0;22.0;83.9;97.4;128.0;40.7
"11/07/2023 16:00";32.9;21.9;34.8;105.0;67.3;85.1;41.1;26.7;10.2;40.9;73.8;30.2;62.5;85.5;141.0;21.9;84.8;97.1;129.0;41.1
"11/07/2023 17:00";32.6;21.8;34.5;104.0;67.7;84.6;40.7;26.7;10.1;40.3;74.4;30.2;62.9;85.6;141.0;22.0;87.6;96.7;130.0;40.7
"11/07/2023 18:00";32.5;21.9;34.0;105.0;67.5;84.9;40.5;26.5;10.1;40.7;73.7;30.2;62.4;88.1;141.0;21.9;86.4;96.7;129.0;40.4
"11/07/2023 19:00";32.6;21.7;32.5;105.0;67.5;85.2;40.6;26.6;10.2;40.6;73.7;30.1;62.1;;140.0;22.2;85.7;97.4;128.0;40.9
"11/07/2023 20:00";32.6;22.0;32.9;106.0;67.6;85.0;41.0;26.8;10.2;40.7;74.5;30.1;62.9;;140.0;22.2;84.9;97.2;128.0;40.9
"11/07/2023 21:00";32.7;21.9;33.2;105.0;67.5;85.4;40.6;26.6;10.3;40.1;74.7;30.2;62.3;;140.0;22.3;84.6;97.4;128.0;40.9
"11/07/2023 22:00";32.7;22.4;32.3;106.0;67.4;85.3;40.7;26.7;10.4;40.0;74.1;30.3;62.5;;140.0;22.3;85.0;97.8;129.0;40.7
"11/07/2023 23:00";32.6;22.1;32.0;107.0;67.1;85.0;40.4;26.1;10.3;40.8;74.2;29.9;62.7;;140.0;22.2;84.7;97.4;128.0;40.4
"12/07/2023 00:00";32.6;22.1;32.0;106.0;67.7;85.4;40.7;26.4;10.3;40.8;75.0;30.2;62.4;;139.0;22.2;84.6;97.6;129.0;40.8
"12/07/2023 01:00";32.6;22.2;31.4;107.0;68.5;84.6;40.8;27.2;10.3;41.7;75.1;30.0;62.6;;140.0;22.2;84.0;98.6;129.0;40.6
"12/07/2023 02:00";32.7;22.1;32.2;107.0;67.5;84.9;40.6;26.9;10.4;41.2;74.8;30.1;62.8;;139.0;22.5;84.5;98.5;129.0;41.0
"12/07/2023 03:00";32.7;22.4;32.9;106.0;68.4;85.0;40.9;26.8;10.4;41.0;74.9;30.2;62.7;;139.0;22.4;84.7;98.0;129.0;40.6
"12/07/2023 04:00";32.9;22.2;32.6;107.0;68.3;85.7;40.9;27.0;10.5;41.8;75.1;30.0;62.8;;139.0;22.3;84.7;98.5;131.0;40.7
"12/07/2023 05:00";33.1;22.3;33.6;107.0;68.9;86.0;41.0;27.1;10.6;41.4;76.0;30.3;62.7;;139.0;22.4;84.4;99.0;132.0;41.0
"12/07/2023 06:00";32.5;22.3;35.6;108.0;69.1;85.6;40.4;26.7;10.6;41.3;75.8;30.2;62.3;;139.0;22.3;84.3;99.3;132.0;40.4
"12/07/2023 07:00";32.9;22.2;35.3;107.0;68.5;86.1;40.8;26.7;10.6;41.5;77.1;30.1;62.5;;139.0;22.4;84.1;100.0;132.0;40.8
"12/07/2023 08:00";33.2;22.4;34.8;108.0;67.6;85.9;40.8;26.2;10.5;41.2;77.0;30.1;62.3;;141.0;22.2;83.6;99.7;130.0;40.9
"12/07/2023 09:00";32.8;22.1;33.6;107.0;68.2;86.4;41.2;26.4;10.5;41.4;78.4;30.2;62.4;;139.0;22.2;84.4;99.1;128.0;40.8
"12/07/2023 10:00";33.6;21.8;32.1;107.0;68.7;86.0;40.8;26.6;10.6;40.7;78.4;30.2;63.5;88.3;140.0;22.1;84.6;99.1;127.0;40.8
"12/07/2023 11:00";33.4;21.9;31.4;107.0;68.6;86.2;41.1;26.9;10.6;41.1;77.9;30.2;62.2;87.5;140.0;22.3;83.9;99.6;129.0;40.9
"12/07/2023 12:00";33.2;21.5;30.4;106.0;67.8;86.2;41.1;26.9;10.6;40.8;76.5;30.1;63.2;86.6;141.0;22.1;82.3;98.3;129.0;41.0
"12/07/2023 13:00";33.2;21.7;29.4;105.0;67.6;85.7;40.6;26.2;10.6;40.2;74.6;30.2;62.1;87.2;142.0;22.3;84.0;97.7;129.0;40.5
"12/07/2023 14:00";33.2;21.9;30.0;105.0;67.9;85.8;41.2;26.5;10.6;40.5;73.9;30.1;62.1;86.0;143.0;22.0;83.9;97.8;130.0;40.7
"12/07/2023 15:00";33.0;21.9;30.8;105.0;67.9;85.4;40.5;26.6;10.6;40.7;73.8;30.2;62.5;87.4;142.0;22.0;87.3;97.3;129.0;40.7
"12/07/2023 16:00";32.9;21.7;31.0;105.0;67.2;85.2;41.3;26.3;10.7;40.8;73.6;30.2;62.2;87.6;142.0;21.7;89.1;97.5;129.0;40.3
"12/07/2023 17:00";32.6;21.7;31.2;105.0;67.7;85.7;40.5;26.4;10.6;40.8;73.4;30.1;63.5;87.4;140.0;21.9;88.3;97.6;130.0;40.6
"12/07/2023 18:00";33.1;21.5;30.9;105.0;68.1;85.8;40.7;26.3;10.6;40.5;73.6;30.3;62.2;86.0;141.0;22.0;85.8;97.4;128.0;40.6
"12/07/2023 19:00";32.3;22.0;31.6;104.0;67.8;84.8;40.7;26.7;10.6;40.8;73.6;30.3;62.7;;141.0;22.1;85.3;97.3;129.0;40.6
"12/07/2023 20:00";32.8;21.8;31.7;105.0;67.4;85.0;40.5;26.8;10.5;40.8;74.0;30.3;62.8;;141.0;22.3;84.9;97.5;129.0;40.4
"12/07/2023 21:00";33.1;21.9;32.1;105.0;67.3;85.4;40.6;26.6;10.6;40.7;73.7;30.2;63.2;;141.0;22.2;84.5;97.7;128.0;40.8
"12/07/2023 22:00";32.7;21.9;32.3;105.0;66.9;85.5;40.3;26.4;10.6;41.1;74.1;30.0;62.7;;139.0;22.2;84.2;97.7;129.0;40.7
"12/07/2023 23:00";32.8;22.1;32.2;105.0;67.7;85.3;40.7;26.2;10.6;40.5;73.9;30.2;62.1;;139.0;22.2;84.2;97.6;130.0;41.3
"13/07/2023 00:00";33.2;22.0;32.1;106.0;67.7;85.3;40.6;26.8;10.6;41.4;75.0;30.2;62.5;;139.0;22.2;84.0;97.3;130.0;41.1
"13/07/2023 01:00";33.5;22.1;31.6;107.0;67.9;85.4;40.5;26.3;10.5;41.7;74.7;30.3;63.0;;140.0;22.3;84.2;97.5;131.0;41.3
"13/07/2023 02:00";33.7;21.8;33.2;107.0;68.2;85.6;40.6;26.4;10.4;41.6;74.5;30.1;62.6;;139.0;22.2;84.0;97.8;133.0;41.3
"13/07/2023 03:00";33.4;22.6;34.5;110.0;68.0;85.9;41.1;26.3;10.4;41.8;74.5;30.3;62.5;;140.0;22.3;85.1;97.9;134.0;40.8
"13/07/2023 04:00";33.4;22.2;34.9;111.0;68.1;86.0;40.7;26.3;10.4;41.9;75.2;30.1;62.7;;140.0;22.2;84.1;99.8;134.0;40.8
"13/07/2023 05:00";33.6;22.4;34.2;111.0;70.2;86.8;41.1;26.0;10.4;41.9;76.5;30.2;62.3;;139.0;22.2;84.1;100.0;136.0;40.9
"13/07/2023 06:00";33.5;22.2;33.7;111.0;69.8;87.1;41.5;26.4;10.3;41.5;76.8;30.2;62.8;;140.0;22.3;84.4;99.9;137.0;40.8
"13/07/2023 07:00";34.0;22.3;33.2;111.0;69.0;87.0;41.3;26.2;10.3;42.0;76.6;30.2;62.6;;140.0;22.5;83.5;99.4;140.0;40.9
"13/07/2023 08:00";33.9;23.0;32.7;109.0;69.4;87.6;42.0;25.8;10.3;41.8;75.7;30.2;62.6;;139.0;22.3;83.3;101.0;138.0;41.0
"13/07/2023 09:00";34.4;22.6;32.2;110.0;70.9;87.4;43.1;26.7;10.3;41.2;75.5;30.1;63.3;;140.0;22.3;83.7;101.0;138.0;41.4
"13/07/2023 10:00";34.2;22.3;31.5;109.0;70.9;86.9;42.0;26.9;10.3;40.9;75.1;30.1;63.3;90.5;141.0;22.1;82.5;99.1;136.0;41.2
"13/07/2023 11:00";33.8;22.1;30.8;109.0;69.4;86.7;41.5;27.0;10.2;40.7;74.4;30.2;62.5;89.4;141.0;22.2;86.0;98.8;134.0;41.3
"13/07/2023 12:00";33.9;22.5;30.9;109.0;69.1;87.3;41.4;27.3;10.0;41.2;73.3;30.1;62.7;88.5;141.0;22.1;82.7;99.1;134.0;40.9
"13/07/2023 13:00";34.2;22.7;30.1;107.0;68.4;88.5;41.2;26.1;10.0;40.7;72.9;30.2;63.2;87.9;143.0;22.0;85.3;98.3;133.0;41.2
"13/07/2023 14:00";34.0;22.6;30.7;107.0;68.3;87.9;41.2;26.4;10.0;40.1;73.6;30.1;62.9;87.7;145.0;22.0;84.2;98.8;132.0;41.4
"13/07/2023 15:00";33.4;21.9;31.5;106.0;70.5;86.6;40.8;26.8;9.9;40.7;75.6;30.2;63.4;88.1;147.0;22.0;83.5;99.0;131.0;41.2
"13/07/2023 16:00";33.3;21.8;29.8;105.0;69.6;86.2;41.0;26.4;9.9;40.7;75.9;30.1;63.4;88.8;146.0;22.0;83.5;98.3;131.0;40.9
"13/07/2023 17:00";33.9;21.5;30.0;106.0;68.9;85.8;41.1;26.3;9.8;40.7;76.7;30.3;63.6;90.4;146.0;22.0;85.0;98.1;131.0;40.6
"13/07/2023 18:00";34.3;21.8;30.8;106.0;69.4;85.4;40.9;26.1;9.9;40.8;75.4;30.2;63.3;91.5;144.0;22.0;90.2;97.8;130.0;41.1
"13/07/2023 19:00";33.8;21.7;30.9;106.0;67.9;85.7;41.4;26.3;9.8;40.5;74.2;30.2;63.0;;144.0;22.0;86.1;97.5;130.0;40.8
"13/07/2023 20:00";33.7;22.2;31.4;106.0;67.9;85.5;41.2;27.1;9.7;41.1;75.2;30.1;63.1;;143.0;22.0;85.2;97.9;131.0;40.5
"13/07/2023 21:00";33.8;21.5;31.9;107.0;68.3;85.8;41.4;26.6;9.7;40.8;76.6;30.1;62.6;;142.0;22.3;83.8;98.9;130.0;40.5
"13/07/2023 22:00";34.0;22.5;33.5;106.0;68.2;86.4;41.2;26.7;9.6;40.9;80.1;30.0;62.7;;143.0;22.2;84.3;98.1;130.0;40.7
"13/07/2023 23:00";33.8;21.9;33.7;106.0;68.3;86.2;40.6;26.2;9.5;40.6;83.2;30.1;62.0;;141.0;22.3;84.4;99.0;131.0;41.0
"14/07/2023 00:00";33.2;22.4;33.6;107.0;68.6;85.6;40.8;26.4;9.5;40.9;84.8;30.2;62.7;;140.0;22.3;84.1;98.1;132.0;40.9
"14/07/2023 01:00";33.7;22.3;33.6;106.0;70.0;85.7;40.7;26.5;9.4;40.7;85.3;30.2;63.4;;141.0;22.3;83.8;98.5;133.0;41.0
"14/07/2023 02:00";33.2;22.7;34.4;106.0;70.4;85.6;41.0;26.7;9.3;41.3;82.7;30.1;62.6;;140.0;22.3;83.6;97.9;133.0;41.2
"14/07/2023 03:00";33.5;22.2;33.8;106.0;70.7;86.6;40.9;26.3;9.4;41.2;84.9;30.2;62.9;;140.0;22.3;83.2;97.7;134.0;40.9
"14/07/2023 04:00";33.7;22.4;33.8;106.0;71.5;86.6;40.9;26.9;9.4;41.0;85.9;30.2;62.8;;140.0;22.4;83.5;98.2;135.0;41.2
"14/07/2023 05:00";33.4;22.5;32.9;106.0;71.0;87.1;41.2;26.3;9.3;41.1;85.5;30.3;62.7;;139.0;22.4;83.6;97.8;136.0;41.0
"14/07/2023 06:00";32.8;22.7;33.8;106.0;70.6;85.7;41.0;26.9;9.3;41.8;86.9;29.9;62.6;;139.0;22.3;83.7;98.4;135.0;41.2
"14/07/2023 07:00";32.7;22.4;34.0;106.0;70.1;85.2;41.2;25.9;9.4;40.9;87.1;28.5;62.8;;140.0;22.3;83.5;99.2;134.0;41.2
"14/07/2023 08:00";33.2;22.6;31.3;106.0;68.6;85.2;41.1;26.5;9.4;40.6;83.4;28.2;62.3;;141.0;22.4;83.2;99.3;134.0;41.2
"14/07/2023 09:00";33.0;22.8;31.5;108.0;67.6;85.3;41.5;26.3;9.3;40.5;79.8;28.4;61.9;;142.0;22.4;83.8;99.4;130.0;40.7
"14/07/2023 10:00";32.8;22.4;31.8;107.0;68.4;85.2;41.2;26.6;9.3;40.3;78.6;28.5;63.0;89.7;141.0;22.1;83.1;97.8;129.0;40.6
"14/07/2023 11:00";32.8;22.1;33.3;106.0;68.0;85.4;41.0;26.6;9.3;40.4;76.3;28.5;62.6;89.7;141.0;22.2;85.0;97.8;130.0;40.5
"14/07/2023 12:00";32.9;21.8;34.2;105.0;68.3;85.4;41.1;26.5;9.3;40.7;75.7;28.5;62.7;87.4;142.0;22.1;85.2;97.7;129.0;40.5
"14/07/2023 13:00";33.0;21.5;34.4;105.0;67.8;84.9;40.7;26.8;9.2;40.7;75.4;28.5;62.1;85.7;142.0;22.1;86.7;97.3;129.0;41.0
"14/07/2023 14:00";32.8;21.4;30.6;105.0;67.7;84.9;41.1;26.8;9.2;40.9;74.3;28.5;62.2;85.2;141.0;22.0;85.2;97.1;130.0;41.0
"14/07/2023 15:00";32.4;21.7;30.3;104.0;67.2;85.2;40.9;26.3;9.2;40.2;74.0;28.7;63.1;85.3;140.0;22.0;87.6;97.3;130.0;40.9
"14/07/2023 16:00";32.8;21.6;30.5;104.0;67.5;84.7;41.1;26.2;9.2;40.4;72.8;28.6;62.9;84.8;140.0;22.0;86.3;96.6;129.0;40.6
"14/07/2023 17:00";32.7;21.2;30.4;105.0;67.2;85.1;40.8;26.2;9.2;40.0;72.6;28.6;63.4;85.0;141.0;22.1;85.5;96.9;129.0;40.9
"14/07/2023 18:00";32.6;21.7;29.9;104.0;68.3;84.8;40.8;26.7;9.0;40.7;72.2;29.1;63.0;84.3;140.0;22.5;86.7;98.0;128.0;40.7
"14/07/2023 19:00";32.3;21.4;30.1;105.0;68.0;84.9;40.7;26.5;9.0;40.6;72.5;29.6;62.8;;140.0;22.3;86.1;97.1;127.0;41.0
"14/07/2023 20:00";32.6;21.4;30.1;104.0;67.8;85.4;40.5;26.8;9.0;40.4;72.0;29.5;63.3;;140.0;22.4;85.1;96.9;129.0;40.7
"14/07/2023 21:00";32.7;21.3;30.1;105.0;67.4;85.6;41.3;26.2;8.9;40.2;72.9;29.5;62.8;;140.0;22.3;85.2;97.4;128.0;40.6
"14/07/2023 22:00";32.2;21.1;29.8;105.0;67.5;85.1;41.1;26.5;9.0;40.2;73.1;29.5;62.5;;141.0;22.4;84.5;97.4;127.0;41.1
"14/07/2023 23:00";32.6;21.3;30.2;105.0;67.9;84.8;40.9;26.7;8.9;40.3;72.8;29.7;62.9;;142.0;22.4;84.4;97.2;128.0;40.6
"15/07/2023 00:00";32.4;21.3;30.7;105.0;66.8;84.8;40.1;26.6;8.9;40.1;73.2;29.6;62.8;;142.0;22.7;83.4;97.4;128.0;40.9
"15/07/2023 01:00";32.6;21.4;31.2;106.0;66.9;85.0;40.9;26.2;8.8;40.3;73.3;29.5;62.8;;142.0;22.7;84.1;98.2;129.0;40.9
"15/07/2023 02:00";32.2;21.9;31.1;105.0;67.0;84.5;40.8;26.4;8.7;41.0;73.1;29.6;62.8;;142.0;22.3;83.7;98.3;128.0;40.6
"15/07/2023 03:00";32.8;22.0;31.0;105.0;67.1;84.7;40.7;26.6;8.6;40.4;72.7;29.7;62.5;;144.0;22.6;83.2;97.5;128.0;40.3
"15/07/2023 04:00";33.1;22.4;31.0;105.0;67.4;85.0;40.6;26.5;8.7;40.4;72.6;29.9;62.8;;142.0;22.4;83.8;97.6;127.0;41.3
"15/07/2023 05:00";32.7;21.7;31.4;106.0;67.7;85.2;40.4;26.5;8.6;40.1;73.4;29.7;62.3;;140.0;22.4;83.5;97.4;128.0;40.8
"15/07/2023 06:00";33.0;21.6;31.3;105.0;67.6;85.1;40.5;26.4;8.6;40.5;74.7;29.8;62.6;;139.0;22.7;84.1;97.9;129.0;40.6
"15/07/2023 07:00";33.1;21.6;31.7;105.0;67.2;84.7;40.3;26.1;8.5;40.0;73.5;29.9;62.6;;138.0;22.5;83.5;97.5;127.0;40.5
"15/07/2023 08:00";33.0;21.5;31.1;105.0;69.1;85.5;40.6;25.7;8.5;40.5;73.6;29.9;62.7;;138.0;22.5;83.1;97.7;126.0;40.8
"15/07/2023 09:00";33.0;21.4;31.5;105.0;68.9;84.8;40.8;26.4;8.4;40.0;72.4;30.1;62.9;;138.0;22.6;83.4;98.1;127.0;40.9
"15/07/2023 10:00";32.7;21.9;31.9;104.0;66.8;86.1;40.7;26.5;8.5;40.4;73.8;30.0;62.4;86.5;139.0;22.5;84.6;98.3;127.0;40.9
"15/07/2023 11:00";33.0;21.5;31.3;104.0;66.8;85.6;40.9;26.4;8.4;40.6;74.0;30.0;62.8;85.5;140.0;22.5;87.2;98.4;127.0;41.1
"15/07/2023 12:00";32.8;22.0;30.3;104.0;66.7;85.4;41.0;26.5;8.4;40.4;73.2;29.9;62.7;86.3;139.0;22.6;84.3;97.3;127.0;41.0
"15/07/2023 13:00";32.9;21.6;30.1;105.0;67.4;85.2;40.9;26.6;8.4;40.7;72.5;30.0;63.0;86.8;139.0;22.5;86.8;97.5;128.0;40.5
"15/07/2023 14:00";33.2;21.4;30.0;105.0;66.9;85.0;40.7;26.4;8.3;40.4;72.0;30.3;62.5;85.8;140.0;22.4;87.5;97.1;128.0;40.3
"15/07/2023 15:00";33.0;21.6;30.2;105.0;67.4;85.3;40.6;26.5;8.3;40.6;72.8;30.2;63.0;86.6;140.0;22.4;87.2;96.9;128.0;40.3
"15/07/2023 16:00";32.7;21.6;30.1;105.0;67.4;85.0;40.9;26.0;8.2;40.8;73.0;30.1;62.8;86.3;139.0;22.3;86.7;97.2;128.0;40.0
"15/07/2023 17:00";32.4;21.9;30.2;105.0;67.2;84.6;40.6;26.2;8.2;40.6;72.8;30.1;62.7;86.5;140.0;22.3;88.0;97.2;129.0;40.7
"15/07/2023 18:00";32.9;21.9;30.3;104.0;67.6;85.7;40.8;26.2;8.2;40.8;72.7;30.4;63.1;86.4;140.0;22.4;86.2;97.1;128.0;40.7
"15/07/2023 19:00";32.8;21.6;30.1;105.0;67.9;84.9;40.5;26.4;8.3;40.4;73.0;30.5;62.3;;141.0;22.5;86.6;96.9;127.0;41.0
"15/07/2023 20:00";33.1;21.9;30.2;106.0;66.7;84.8;40.3;26.4;8.2;40.2;73.5;30.5;62.8;;141.0;22.5;86.0;97.2;128.0;41.0
"15/07/2023 21:00";33.0;22.0;30.7;106.0;67.4;84.8;40.4;26.8;8.2;40.5;73.4;30.6;62.8;;141.0;22.6;85.4;97.0;128.0;40.8
"15/07/2023 22:00";32.8;21.7;30.3;107.0;67.3;85.5;40.3;25.9;8.2;40.5;73.2;30.6;62.4;;140.0;22.7;85.0;97.6;128.0;40.6
"15/07/2023 23:00";33.1;22.0;30.9;108.0;67.1;85.0;40.6;26.1;8.1;40.8;73.7;30.7;63.1;;140.0;22.7;85.0;97.8;128.0;40.6
"16/07/2023 00:00";32.9;22.0;31.1;108.0;67.2;85.3;40.9;26.7;8.2;40.7;73.5;30.8;62.6;;140.0;22.7;85.3;98.3;129.0;40.4
"16/07/2023 01:00";32.8;22.0;31.3;108.0;67.8;85.2;40.7;26.4;8.2;41.0;73.9;30.9;62.9;;140.0;22.6;85.0;99.5;130.0;40.7
"16/07/2023 02:00";32.8;22.4;32.1;109.0;68.6;85.6;40.7;26.4;8.1;40.5;74.8;30.7;62.8;;139.0;22.5;85.0;100.0;131.0;40.4
"16/07/2023 03:00";32.9;22.4;33.7;110.0;68.9;86.4;40.6;26.5;8.1;40.6;75.1;30.8;62.3;;139.0;22.4;84.8;100.0;132.0;41.0
"16/07/2023 04:00";33.4;22.2;34.7;112.0;69.9;86.8;40.9;25.9;8.1;40.9;74.8;31.3;62.6;;140.0;22.6;85.1;100.0;132.0;40.6
"16/07/2023 05:00";33.9;22.7;35.0;111.0;70.7;86.9;41.0;26.2;8.2;40.7;75.0;31.4;62.6;;140.0;22.6;84.9;101.0;135.0;40.8
"16/07/2023 06:00";33.6;22.5;34.8;111.0;71.6;87.7;40.9;26.2;8.2;40.9;76.2;31.3;63.0;;140.0;22.7;84.7;101.0;135.0;40.8
"16/07/2023 07:00";33.8;22.4;34.0;109.0;72.6;88.2;41.5;26.0;8.1;40.7;75.4;31.3;63.3;;141.0;22.7;84.9;101.0;135.0;40.7
"16/07/2023 08:00";34.1;22.7;32.5;108.0;71.7;88.9;41.8;26.5;8.0;40.2;75.0;31.5;61.7;;142.0;22.5;84.1;101.0;137.0;40.8
